Fund ID,Date,NAV
1,2023-06-18,88.71703517895799
1,2023-06-19,101.0796357507594
1,2023-06-20,92.74711611705315
1,2023-06-21,103.62144376435293
1,2023-06-22,81.6641619445857
1,2023-06-23,104.229091933328
1,2023-06-24,98.26975390674369
1,2023-06-25,91.99268349063283
1,2023-06-26,122.59114286853439
1,2023-06-27,89.84069030984416
1,2023-06-28,98.53476518672129
1,2023-06-29,96.62144545102205
1,2023-06-30,113.29914951728931
1,2023-07-01,102.2915693983944
1,2023-07-02,97.25203558437065
1,2023-07-03,107.17116073583604
1,2023-07-04,90.16289686533571
1,2023-07-05,97.65030587645083
1,2023-07-06,101.23882951291864
1,2023-07-07,92.68641040988636
1,2023-07-08,76.14567167185137
1,2023-07-09,98.89182602048919
1,2023-07-10,92.55361433818754
1,2023-07-11,110.15558824879359
1,2023-07-12,89.18730393990924
1,2023-07-13,82.73403555193885
1,2023-07-14,83.54742042021243
1,2023-07-15,111.41323647826026
1,2023-07-16,107.15565036675544
1,2023-07-17,104.91114940533191
1,2023-07-18,101.95635469844892
1,2023-07-19,107.02895839384018
1,2023-07-20,102.1710391133076
1,2023-07-21,75.83088180102112
1,2023-07-22,113.36500898968339
1,2023-07-23,88.17373813564892
1,2023-07-24,95.60197207477334
1,2023-07-25,105.98538220095776
1,2023-07-26,107.29240137426547
1,2023-07-27,89.29377035966345
1,2023-07-28,106.76221157841829
1,2023-07-29,94.70792708648553
1,2023-07-30,89.82290860562708
1,2023-07-31,84.22111840955363
1,2023-08-01,85.40022743455404
1,2023-08-02,107.5130809231263
1,2023-08-03,92.1969563356122
1,2023-08-04,78.62350575025792
1,2023-08-05,107.69581036082161
1,2023-08-06,105.97271998166532
1,2023-08-07,84.49311584142288
1,2023-08-08,102.56502777846214
1,2023-08-09,108.37993223686732
1,2023-08-10,91.32979257499424
1,2023-08-11,101.7630804735441
1,2023-08-12,100.49285478815538
1,2023-08-13,115.72933416357466
1,2023-08-14,112.854879844165
1,2023-08-15,96.41619237392608
1,2023-08-16,106.12633158427194
1,2023-08-17,106.96225590968096
1,2023-08-18,106.23582698925861
1,2023-08-19,105.65988109522907
1,2023-08-20,90.59928594545303
1,2023-08-21,89.28127762775173
1,2023-08-22,102.51045272911777
1,2023-08-23,108.63747713449037
1,2023-08-24,120.17766972337544
1,2023-08-25,99.63395643701597
1,2023-08-26,113.30372390023312
1,2023-08-27,100.91179873047983
1,2023-08-28,80.30849913034879
1,2023-08-29,95.59856611649133
1,2023-08-30,97.12303636012558
1,2023-08-31,101.36322390308794
1,2023-09-01,100.64253341435192
1,2023-09-02,89.91320495762224
1,2023-09-03,85.39492388316394
1,2023-09-04,112.03794501483968
1,2023-09-05,93.42872676398167
1,2023-09-06,99.89507028020108
1,2023-09-07,109.33179702923928
1,2023-09-08,80.169744474246
1,2023-09-09,100.91774652206068
1,2023-09-10,105.84257361062159
1,2023-09-11,90.04435988865134
1,2023-09-12,89.09486964968474
1,2023-09-13,109.07907128290697
1,2023-09-14,120.15183295402979
1,2023-09-15,102.40521394514573
1,2023-09-16,92.27223148658435
1,2023-09-17,117.16006143291052
1,2023-09-18,94.11563536682294
1,2023-09-19,82.35391306922558
1,2023-09-20,94.25574432726228
1,2023-09-21,105.90399830732275
1,2023-09-22,116.56537218452512
1,2023-09-23,106.88535714684784
1,2023-09-24,107.18996022830845
1,2023-09-25,104.19933743796565
1,2023-09-26,104.60814426618694
1,2023-09-27,97.15463140098716
1,2023-09-28,85.06708790357663
1,2023-09-29,87.55552057903526
1,2023-09-30,117.64188245446036
1,2023-10-01,95.80435045870206
1,2023-10-02,116.72639077596291
1,2023-10-03,76.40238600001766
1,2023-10-04,107.6123267938186
1,2023-10-05,120.89351086168105
1,2023-10-06,112.66969729593909
1,2023-10-07,114.4000037252228
1,2023-10-08,96.49810857959534
1,2023-10-09,102.05721916308268
1,2023-10-10,113.77036530704001
1,2023-10-11,95.6493095792813
1,2023-10-12,104.48924405978971
1,2023-10-13,96.02153173620574
1,2023-10-14,118.53058481172644
1,2023-10-15,102.01098900987554
1,2023-10-16,94.06692654628347
1,2023-10-17,102.38876204206032
1,2023-10-18,89.42228588503765
1,2023-10-19,99.69675912248975
1,2023-10-20,95.60369314529738
1,2023-10-21,98.36588032637077
1,2023-10-22,92.9422926304058
1,2023-10-23,108.96357900782537
1,2023-10-24,81.78562373094378
1,2023-10-25,99.34960232092865
1,2023-10-26,98.64339516741782
1,2023-10-27,106.91699756565282
1,2023-10-28,103.50434666576301
1,2023-10-29,104.7956191978058
1,2023-10-30,100.24499670925253
1,2023-10-31,84.8979857536691
1,2023-11-01,97.78654837804655
1,2023-11-02,106.24908345577344
1,2023-11-03,111.42657782666225
1,2023-11-04,100.7795343256628
1,2023-11-05,105.6171529649471
1,2023-11-06,86.36673032922054
1,2023-11-07,95.88485334713249
1,2023-11-08,104.10212691655298
1,2023-11-09,96.99773083566583
1,2023-11-10,99.41240381930572
1,2023-11-11,106.67448120156378
1,2023-11-12,100.74408811377042
1,2023-11-13,107.16991336603861
1,2023-11-14,99.39373012288648
1,2023-11-15,100.4481832138165
1,2023-11-16,104.49780178675748
1,2023-11-17,113.40985647146167
1,2023-11-18,114.42196930899603
1,2023-11-19,96.10273271765094
1,2023-11-20,102.85653960875582
1,2023-11-21,80.0952029810058
1,2023-11-22,101.43278419415326
1,2023-11-23,99.17703229659492
1,2023-11-24,111.96471217357116
1,2023-11-25,95.93166378875681
1,2023-11-26,99.3151630824496
1,2023-11-27,121.4555192877684
1,2023-11-28,85.00228182541582
1,2023-11-29,82.17846967940285
1,2023-11-30,79.8617258903515
1,2023-12-01,103.22931112948734
1,2023-12-02,85.36630587593848
1,2023-12-03,94.98010222828783
1,2023-12-04,101.03402612806978
1,2023-12-05,101.91331009153413
1,2023-12-06,102.93525523503999
1,2023-12-07,95.48533573312722
1,2023-12-08,109.83684685821348
1,2023-12-09,86.44993619227253
1,2023-12-10,113.95207941729942
1,2023-12-11,102.00948776295039
1,2023-12-12,110.53336718749411
1,2023-12-13,91.70123739054887
1,2023-12-14,106.33178081302968
1,2023-12-15,95.12383344561238
1,2023-12-16,110.7621038602783
1,2023-12-17,97.30887793513686
1,2023-12-18,80.48487247692485
1,2023-12-19,98.10441432801245
1,2023-12-20,98.283889908788
1,2023-12-21,96.32444835910891
1,2023-12-22,93.791869155499
1,2023-12-23,103.10867564680593
1,2023-12-24,95.43106161913299
1,2023-12-25,94.16218694966608
1,2023-12-26,113.06841661623685
1,2023-12-27,89.99014685739903
1,2023-12-28,91.75069261227573
1,2023-12-29,88.24171787366645
1,2023-12-30,92.9980000280804
1,2023-12-31,87.602044475931
2,2023-01-01,90.47068727609438
2,2023-01-02,95.4261369728348
2,2023-01-03,111.77250935473762
2,2023-01-04,96.11868971434554
2,2023-01-05,110.7106082841212
2,2023-01-06,95.53379254800947
2,2023-01-07,104.67641846751701
2,2023-01-08,89.19466860242024
2,2023-01-09,91.17439602452966
2,2023-01-10,98.34341282973156
2,2023-01-11,108.47753028500628
2,2023-01-12,115.72376273419701
2,2023-01-13,99.16865832250284
2,2023-01-14,96.49062240555064
2,2023-01-15,100.79316340821808
2,2023-01-16,82.69424402071418
2,2023-01-17,106.32185036459441
2,2023-01-18,89.82877987619977
2,2023-01-19,117.74841198602113
2,2023-01-20,114.19080183194747
2,2023-01-21,98.98345731157227
2,2023-01-22,106.25361522168346
2,2023-01-23,94.46447141957398
2,2023-01-24,102.97139883514237
2,2023-01-25,97.50381418977425
2,2023-01-26,99.81886083354235
2,2023-01-27,100.45104042276476
2,2023-01-28,107.79356418497807
2,2023-01-29,103.28666861942655
2,2023-01-30,100.5115787953838
2,2023-01-31,98.57184208779374
2,2023-02-01,86.0323113032849
2,2023-02-02,107.02921903176978
2,2023-02-03,101.60072251113947
2,2023-02-04,105.74825360020876
2,2023-02-05,90.55080648902951
2,2023-02-06,112.0824889545075
2,2023-02-07,96.35921413826928
2,2023-02-08,107.95024530338448
2,2023-02-09,122.17205887924167
2,2023-02-10,91.27713968789273
2,2023-02-11,115.2303643221712
2,2023-02-12,97.26788527506899
2,2023-02-13,114.00109603175582
2,2023-02-14,81.88381983856165
2,2023-02-15,101.1271272692477
2,2023-02-16,89.15336557136263
2,2023-02-17,90.26176218591482
2,2023-02-18,107.92412878464253
2,2023-02-19,99.54276031857881
2,2023-02-20,117.65407927443547
2,2023-02-21,118.45202880843223
2,2023-02-22,93.60016721532945
2,2023-02-23,106.54133018458117
2,2023-02-24,109.63998117163202
2,2023-02-25,87.00564461885111
2,2023-02-26,122.90569751449901
2,2023-02-27,115.93472310552296
2,2023-02-28,109.14943630403457
2,2023-03-01,85.73839548853815
2,2023-03-02,109.55339081010705
2,2023-03-03,120.6416990216931
2,2023-03-04,95.65070586778022
2,2023-03-05,101.76018629261002
2,2023-03-06,107.78485310210796
2,2023-03-07,87.482072122469
2,2023-03-08,84.0762847925258
2,2023-03-09,102.78801945782405
2,2023-03-10,88.99217962308948
2,2023-03-11,99.49316397825758
2,2023-03-12,91.55076196195638
2,2023-03-13,83.58595909495607
2,2023-03-14,110.28836672643298
2,2023-03-15,96.1073469770356
2,2023-03-16,109.26755711626271
2,2023-03-17,103.46264111738175
2,2023-03-18,111.17777937776995
2,2023-03-19,111.89998358449665
2,2023-03-20,100.67705183524068
2,2023-03-21,111.10335436196421
2,2023-03-22,119.04475121508165
2,2023-03-23,83.31946069254272
2,2023-03-24,110.9618041799956
2,2023-03-25,96.84415390150103
2,2023-03-26,109.5630500585281
2,2023-03-27,91.06472266930616
2,2023-03-28,102.00983106328236
2,2023-03-29,86.42069875049546
2,2023-03-30,84.92155941022398
2,2023-03-31,87.28966120469707
2,2023-04-01,107.9171211436368
2,2023-04-02,103.44316715790966
2,2023-04-03,99.56348895432818
2,2023-04-04,104.84550975361329
2,2023-04-05,103.14236605667573
2,2023-04-06,91.06848526964085
2,2023-04-07,95.83457492004575
2,2023-04-08,91.6844987031432
2,2023-04-09,108.29732995603158
2,2023-04-10,105.60551777740692
2,2023-04-11,108.01497420575365
2,2023-04-12,79.66352428251
2,2023-04-13,99.06521377372529
2,2023-04-14,101.09230629716595
2,2023-04-15,90.24350241592353
2,2023-04-16,93.20370201229319
2,2023-04-17,89.78628481219947
2,2023-04-18,112.50188188871768
2,2023-04-19,78.27185004133196
2,2023-04-20,94.80837294485545
2,2023-04-21,85.12743897401562
2,2023-04-22,119.42924423648216
2,2023-04-23,120.3273098371279
2,2023-04-24,105.52595598288956
2,2023-04-25,108.42467100523933
2,2023-04-26,110.75378577565401
2,2023-04-27,115.40402251855866
2,2023-04-28,83.13257797659548
2,2023-04-29,109.23241427681279
2,2023-04-30,88.36363877298261
2,2023-05-01,96.47742531285174
2,2023-05-02,102.66142938963172
2,2023-05-03,98.598858299101
2,2023-05-04,89.23838729776499
2,2023-05-05,100.93476453672473
2,2023-05-06,101.07993423849908
2,2023-05-07,87.435271886988
2,2023-05-08,109.33446116860638
2,2023-05-09,101.01801485970769
2,2023-05-10,111.69130097533805
2,2023-05-11,86.31614531135111
2,2023-05-12,97.03878296067866
2,2023-05-13,103.44158879309417
2,2023-05-14,90.53647889109477
2,2023-05-15,86.46008505107847
2,2023-05-16,86.98453470895899
2,2023-05-17,93.7374467080415
2,2023-05-18,100.18343509905618
2,2023-05-19,102.53093444946643
2,2023-05-20,94.5641178766901
2,2023-05-21,107.25663952638413
2,2023-05-22,110.46068862844741
2,2023-05-23,101.49842852636272
2,2023-05-24,89.16539028412684
2,2023-05-25,113.41640363423144
2,2023-05-26,113.65898823502826
2,2023-05-27,104.42601373251296
2,2023-05-28,83.54480744843785
2,2023-05-29,100.31376728115873
2,2023-05-30,86.58379723989415
2,2023-05-31,109.55989873761922
2,2023-06-01,123.78233353314323
2,2023-06-02,103.94188535857373
2,2023-06-03,102.7341867653046
2,2023-06-04,95.53803434208822
2,2023-06-05,98.94130395546294
2,2023-06-06,92.60641642307957
2,2023-06-07,98.10701929267043
2,2023-06-08,93.54336334549205
2,2023-06-09,89.41259923874918
2,2023-06-10,75.89845246140234
2,2023-06-11,95.05629808436085
2,2023-06-12,98.37106516090661
2,2023-06-13,101.17595757736835
2,2023-06-14,99.64998446299457
2,2023-06-15,79.42382544791857
2,2023-06-16,88.86406870259954
2,2023-06-17,101.32300956911055
2,2023-06-18,97.52560832054874
2,2023-06-19,108.38728747602863
2,2023-06-20,114.36912835452652
2,2023-06-21,95.79879559963909
2,2023-06-22,90.2382202951874
2,2023-06-23,92.50629782661638
2,2023-06-24,123.57681512357115
2,2023-06-25,97.93040875790456
2,2023-06-26,124.13323431227127
2,2023-06-27,101.44919310945767
2,2023-06-28,85.09393852459637
2,2023-06-29,73.95083875057794
2,2023-06-30,119.8293994994096
2,2023-07-01,112.04785140946737
2,2023-07-02,101.34714573462115
2,2023-07-03,115.62795111311364
2,2023-07-04,115.05461478755359
2,2023-07-05,99.48276570237006
2,2023-07-06,104.7511273416439
2,2023-07-07,92.30990710491282
2,2023-07-08,99.74657727078721
2,2023-07-09,82.16009978232609
2,2023-07-10,84.94711095693104
2,2023-07-11,91.6481346848403
2,2023-07-12,101.2189005731612
2,2023-07-13,109.46410112053496
2,2023-07-14,100.8590985309544
2,2023-07-15,86.16466720471826
2,2023-07-16,93.47943742883933
2,2023-07-17,91.23286876051644
2,2023-07-18,91.42668328969005
2,2023-07-19,100.73417679868395
2,2023-07-20,91.84646045630954
2,2023-07-21,95.64409476689782
2,2023-07-22,104.31216176571138
2,2023-07-23,74.12823792049146
2,2023-07-24,100.06043494184274
2,2023-07-25,93.39164112221647
2,2023-07-26,90.20328435645936
2,2023-07-27,108.53080479139926
2,2023-07-28,87.24600767889768
2,2023-07-29,90.78601486539968
2,2023-07-30,112.89530745062082
2,2023-07-31,92.08691004902488
2,2023-08-01,73.90696692998225
2,2023-08-02,95.09738636619588
2,2023-08-03,111.66386686024109
2,2023-08-04,98.70544990085976
2,2023-08-05,105.83353959744674
2,2023-08-06,102.64547408335973
2,2023-08-07,96.27759082577255
2,2023-08-08,95.2107063664522
2,2023-08-09,100.82552427324752
2,2023-08-10,83.1868730064499
2,2023-08-11,96.28311989484354
2,2023-08-12,90.19119731493177
2,2023-08-13,102.68141498737953
2,2023-08-14,95.48959725937982
2,2023-08-15,94.80717158084883
2,2023-08-16,97.9539634371876
2,2023-08-17,98.89048558508391
2,2023-08-18,96.59252284744568
2,2023-08-19,87.5124599230924
2,2023-08-20,92.27208942206923
2,2023-08-21,112.66718237891114
2,2023-08-22,100.35785788292637
2,2023-08-23,91.26669248730407
2,2023-08-24,132.42256509227894
2,2023-08-25,100.82014595207983
2,2023-08-26,89.33482254397599
2,2023-08-27,97.94838140497019
2,2023-08-28,105.64078126624605
2,2023-08-29,100.06930848490057
2,2023-08-30,110.23282759221215
2,2023-08-31,96.72274309623252
2,2023-09-01,109.29845204793455
2,2023-09-02,111.3483088478929
2,2023-09-03,112.52191122986353
2,2023-09-04,105.45228005169551
2,2023-09-05,97.93203837363609
2,2023-09-06,97.87500254533158
2,2023-09-07,101.69916082381437
2,2023-09-08,84.01190517134616
2,2023-09-09,109.67311847098723
2,2023-09-10,95.27862018447436
2,2023-09-11,97.09682699901387
2,2023-09-12,94.34153717459688
2,2023-09-13,99.14895925036268
2,2023-09-14,88.67289344456105
2,2023-09-15,99.4569550965895
2,2023-09-16,107.40440947639341
2,2023-09-17,92.15331216649733
2,2023-09-18,110.1395513329904
2,2023-09-19,108.14423901452456
2,2023-09-20,100.17729605527623
2,2023-09-21,71.407785082451
2,2023-09-22,104.12357076875573
2,2023-09-23,82.75260131628745
2,2023-09-24,105.34043581333374
2,2023-09-25,91.85708376830686
2,2023-09-26,98.00710679949485
2,2023-09-27,90.35963763936905
2,2023-09-28,130.2762044463152
2,2023-09-29,107.28109352175093
2,2023-09-30,95.94791567965241
2,2023-10-01,98.02798704017621
2,2023-10-02,104.07534800604449
2,2023-10-03,89.03287527430385
2,2023-10-04,101.36422623320128
2,2023-10-05,101.88839279195473
2,2023-10-06,94.7390217486702
2,2023-10-07,103.75674552974836
2,2023-10-08,102.61607927896104
2,2023-10-09,90.25020227075996
2,2023-10-10,103.40827275316538
2,2023-10-11,107.17844516593574
2,2023-10-12,84.80761123289659
2,2023-10-13,105.26350417425411
2,2023-10-14,96.26783487961914
2,2023-10-15,83.38844106031587
2,2023-10-16,103.69410725370996
2,2023-10-17,120.15378616677314
2,2023-10-18,108.7380313188117
2,2023-10-19,101.493351110482
2,2023-10-20,90.25467039441608
2,2023-10-21,74.55070288307502
2,2023-10-22,115.8449298973483
2,2023-10-23,121.18072517840821
2,2023-10-24,100.76525747346102
2,2023-10-25,102.51910859345335
2,2023-10-26,106.59341808899013
2,2023-10-27,92.5992032141056
2,2023-10-28,94.03541993303676
2,2023-10-29,102.76266933244273
2,2023-10-30,109.34266247172505
2,2023-10-31,95.03691807600379
2,2023-11-01,94.51122628163108
2,2023-11-02,99.40333285079424
2,2023-11-03,92.05756627146961
2,2023-11-04,101.91935475585693
2,2023-11-05,112.87842726437992
2,2023-11-06,88.3045024264215
2,2023-11-07,105.09416511070944
2,2023-11-08,73.7249050627792
2,2023-11-09,109.53598141802527
2,2023-11-10,86.11942464347115
2,2023-11-11,92.29251210382286
2,2023-11-12,94.94658175141821
2,2023-11-13,120.74605083940912
2,2023-11-14,103.56905243772911
2,2023-11-15,97.17776706749338
2,2023-11-16,111.00697039596946
2,2023-11-17,107.74919218029007
2,2023-11-18,106.8201806460946
2,2023-11-19,91.64331571081476
2,2023-11-20,118.09493049636505
2,2023-11-21,96.47438059164743
2,2023-11-22,93.42981064587786
2,2023-11-23,111.74894400781834
2,2023-11-24,117.13178357713126
2,2023-11-25,104.23263504586065
2,2023-11-26,96.97755668017213
2,2023-11-27,113.98317676797758
2,2023-11-28,104.64174239227324
2,2023-11-29,107.69961378653191
2,2023-11-30,112.39718096417246
2,2023-12-01,107.21660299057477
2,2023-12-02,97.28855065174868
2,2023-12-03,106.26298347616151
2,2023-12-04,109.98894760526349
2,2023-12-05,93.55003155804884
2,2023-12-06,100.85408838905701
2,2023-12-07,104.99415913768141
2,2023-12-08,90.33491743738264
2,2023-12-09,92.07315292408231
2,2023-12-10,103.4572757949545
2,2023-12-11,115.37852780578217
2,2023-12-12,90.78592702252921
2,2023-12-13,103.07903255740413
2,2023-12-14,109.74226942709582
2,2023-12-15,111.77131597034996
2,2023-12-16,93.38727658731278
2,2023-12-17,99.68764057626575
2,2023-12-18,95.01511198286089
2,2023-12-19,90.13589969552852
2,2023-12-20,103.58750701228288
2,2023-12-21,87.48880093806578
2,2023-12-22,95.82576568787437
2,2023-12-23,102.14607734179256
2,2023-12-24,101.48753499136168
2,2023-12-25,108.04915024824217
2,2023-12-26,88.0382622518761
2,2023-12-27,96.22221263395204
2,2023-12-28,97.98359785710358
2,2023-12-29,95.33309119410534
2,2023-12-30,95.49505095158453
2,2023-12-31,109.66682577657393
3,2023-01-01,106.73917246001132
3,2023-01-02,88.96271327160571
3,2023-01-03,96.62350206016649
3,2023-01-04,97.21374230894554
3,2023-01-05,103.41911858743003
3,2023-01-06,97.50000940872583
3,2023-01-07,116.15919733349877
3,2023-01-08,96.5899545501307
3,2023-01-09,90.14311554953366
3,2023-01-10,101.27757353660895
3,2023-01-11,99.5139642640633
3,2023-01-12,124.86441506894026
3,2023-01-13,111.63746571385306
3,2023-01-14,97.73689041668868
3,2023-01-15,93.01887188195401
3,2023-01-16,88.31892103307075
3,2023-01-17,92.85350267593874
3,2023-01-18,107.40748505857181
3,2023-01-19,94.37372246714858
3,2023-01-20,101.46827061495594
3,2023-01-21,110.80854549055753
3,2023-01-22,105.19779793477682
3,2023-01-23,122.90557190490215
3,2023-01-24,122.05743306453715
3,2023-01-25,121.32032503520047
3,2023-01-26,71.83233489683461
3,2023-01-27,87.60828389359948
3,2023-01-28,100.33791730668031
3,2023-01-29,100.21862973783652
3,2023-01-30,99.82297149779023
3,2023-01-31,90.6502182137616
3,2023-02-01,112.25630166041853
3,2023-02-02,93.90495176632957
3,2023-02-03,103.0913210377087
3,2023-02-04,117.0679301023175
3,2023-02-05,81.66141358442103
3,2023-02-06,97.69978041113606
3,2023-02-07,103.66600114066159
3,2023-02-08,98.30459622841389
3,2023-02-09,100.95936599045794
3,2023-02-10,107.56529327942074
3,2023-02-11,83.60712879645014
3,2023-02-12,111.88460107967757
3,2023-02-13,98.68337145522148
3,2023-02-14,101.929257704934
3,2023-02-15,104.13293055181819
3,2023-02-16,97.16197710876033
3,2023-02-17,114.69347482220847
3,2023-02-18,98.75722432398175
3,2023-02-19,110.2481999102945
3,2023-02-20,98.75425857083856
3,2023-02-21,106.29848801237371
3,2023-02-22,94.02146453380173
3,2023-02-23,109.90705662822981
3,2023-02-24,97.12817440403276
3,2023-02-25,101.1197679431171
3,2023-02-26,97.59863579844237
3,2023-02-27,92.59262685073865
3,2023-02-28,94.82877995488826
3,2023-03-01,94.63574851699332
3,2023-03-02,99.52301552921483
3,2023-03-03,98.59734312373294
3,2023-03-04,95.29223624164635
3,2023-03-05,92.79938961964571
3,2023-03-06,95.9838461651441
3,2023-03-07,105.22102181322451
3,2023-03-08,109.71669430159537
3,2023-03-09,107.42612391220808
3,2023-03-10,85.16214082658686
3,2023-03-11,73.45837392496486
3,2023-03-12,109.86312278762827
3,2023-03-13,99.8374389115195
3,2023-03-14,82.9902012553921
3,2023-03-15,106.71744441875988
3,2023-03-16,93.5243618807715
3,2023-03-17,110.7064171377861
3,2023-03-18,115.7183466583261
3,2023-03-19,117.35329565215761
3,2023-03-20,86.46054491053961
3,2023-03-21,97.86611489906521
3,2023-03-22,101.62315538116627
3,2023-03-23,112.90528902579842
3,2023-03-24,105.972653865334
3,2023-03-25,103.13710224825282
3,2023-03-26,99.40006878842162
3,2023-03-27,93.67381130642823
3,2023-03-28,94.6550677950923
3,2023-03-29,94.40395869865246
3,2023-03-30,94.17748715063078
3,2023-03-31,118.81732802946838
3,2023-04-01,104.69405285273987
3,2023-04-02,101.33100592134845
